"comment_id","author","body","source","channel"
"UgxLe-vm7hSlIExD98N4AaABAg","@lapiswolf2780","What about software support?","youtube","phonearena"
"UgyRXEkco6CpKamyQcN4AaABAg","@user-dg6lh2mt8g","just the razr retro theme is worth 500 bucks to me","youtube","phonearena"
"UgxAHFxVjMRJAdU6ARR4AaABAg","@wakohunde3859","Does it support wireless charging","youtube","phonearena"
"UgwS0rhF1xRPSeLnu4p4AaABAg","@jokester5812","Please please bring a flip phone out without that stupid screen on the outside,  im perfectly capable of fliping the phone open when i want to use it, THAT'S THE WHOLE POINT.  If u want the screen outside just buy a normal phone.  I really want a flip phone, the green razor40 was great. Please please","youtube","phonearena"
"UgxPTW4A7a__7v1jrFB4AaABAg","@AmericanFry","You can’t find anyone on the entire internet who has had hands on experience with this spring green Razr that will say what the back material is made of","youtube","phonearena"
"UgwLckND_XBqnxtkl1F4AaABAg","@HellaMuslim","Motorola is slept on","youtube","phonearena"
"UgxF3u6iXDoYrgU4WTp4AaABAg","@kindredlebel9175","got it through my carrier for $99","youtube","phonearena"
"UgxnBdq6ygCk94GDLA54AaABAg","@xChrXisx777","I got the base as a business line. Verizon currently has the base on them with the fifa style colorway and I can’t pass up a special edition.","youtube","phonearena"
"UgzlLXWzhlP2FR9nW_d4AaABAg","@krazivon6659","Got the base version for 549","youtube","phonearena"
"UgzQcXqUcXYGqyzjd2J4AaABAg","@lololounge8281","What about mic quality? I don't think it sounded very good but maybe that's just waht phone mics sound like?","youtube","phonearena"
"UgzgxY5ruEXQ6h07D2l4AaABAg","@davdooo-k9w","So if there are 3, which are the 2 you are comparing? Great video but i'm confused by that.","youtube","phonearena"
"UgyjHjRlIUtFt_BxscF4AaABAg","@davdooo-k9w","Is the 2025+ the same as the 2025 ultra?","youtube","phonearena"
"Ugw6GMuBnueEBNjeBhB4AaABAg","@MistyBlue-d8s","*Ye tickle me yarbourles. Can ye speaka de English ?*","youtube","phonearena"
"Ugzpt28Hom6aXTy9ZN54AaABAg","@TheUnfortunate518","Just bought this phone it's straight fire, Thought for sure it would able to flip and that was it a normal phone but nope this thing is powerful and just beautiful all around.","youtube","phonearena"
"UgxyqH2WvlymkUIF-1F4AaABAg","@Insanetheproducer","Why complain over a camera on a phone? That doesn’t really make the phone bad. If you want a real good camera then just buy an actual camera 😂","youtube","phonearena"
"UgxPG6dLpdEDG8IIu0J4AaABAg","@AndyHines-qo9vi","I don't use a phone for editing photos, playing games, watching movies or taking selfies (stupid idea anyway).  I have Z Flip 5.  It's my second one.  The first one the screen crapped out.  The second one overheated to the point it was difficult to hold.  I only listing to Music, Audiobooks, occasionally text, phone calls.  I don't use a phone for anything else.  This one looks great.  It's also one I use to record teaching audio's (not videos).  I don't walk around on the street with my eyeballs glued to the phone.  The idea of paying a lot of money for the phone is dumb (for me).  I take an occasional photo, but I don't buy a phone for the camera.  So this little puppy should do what I need.  Oh and I do Bluetooth with my Subaru.","youtube","phonearena"
"UgwWjDrycgxPCV2Vr614AaABAg","@Krystalmyth","Base RAZR looks so much better than the Plus and Ultra lol. Motorola keeps giving their expensive models the worst colors and wonders why nobody buys them. 😂","youtube","phonearena"
"UgyOOdHC5pkb-ViC_9l4AaABAg","@juanpablolopez5551","No lo compren ,al medio año  la pantalla interior, aunque tenga poco uso le empiezan a salir líneas blancas  en medio de la pantalla orizontales después verticales ,en resumen es una basura 🗑️tienes garantía de fabrica y no sirve para nada, la compostura te sale igual que si comprarás otro teléfono nuevo","youtube","phonearena"
"UgxfZ7WaaMSOI1YYAvZ4AaABAg","@synthetictruth671","160 on marketplace im debating hard","youtube","phonearena"
"Ugyh6LZcacldKB4hEaN4AaABAg","@qwq203","I wish Verizon would come back out with the Palm. I sure do miss mine.","youtube","phonearena"
"UgwD6jSzUlZXTkdsYWR4AaABAg","@ryannryder3095","woke up this morning, flipped it open and the screen broke. a tiny screw fell out of the side. after 7 months the swinging side hinge gave out. the front screen still works. $99 for insurance to replace it.","youtube","phonearena"
"UgzAbB-CG-qg6h_qmiB4AaABAg","@EhCanadianStud","I just got one the base model, it's been working great the camera maybe being worse then some other modern phone with similar prices doesn't really bother me because what the heck I was upgrading from a iPhones 7 so like big difference for me.","youtube","phonearena"
"UgwQL8YinADChLy3UYV4AaABAg","@lud4cr1sx","Finally it feels like i got a new phone I'm done with i phone , my i phone 13 pro was ok but I'm never paying a Chuck of 🤑 for a phone","youtube","phonearena"
"UgxkGyMYynPMRmGDMnN4AaABAg","@lud4cr1sx","I got my from boost $270 there's no need to pay $1,000 for a phone just to be on YouTube and social media😂  camera is fine","youtube","phonearena"
"UgxB3e_6YKvGPSiiqQV4AaABAg","@Chuckseese","I need a second phone, the razor 2025 or the flip 6? ""fold 6 current phone""","youtube","phonearena"
"Ugyp2XB2_O3gdSujgnp4AaABAg","@RootedNemophileAlchemist","I don't know how to explain this as Google isn't helping. My razor 2025 is about 2 weeks old. When I'm using full screen, key board, texting etc the screen just closes. Even while I typed this it closed. When I reopen at least I don't lose what I've typed. Do I have defective phone? Anyone experiencing this? I have hard reset, cleared cache etc but it's still doing it. So much I'm reaching out to anyone before I turn the phone in and go another brand. Help","youtube","phonearena"
"UgzEf9Up6GC5_ydfmLJ4AaABAg","@Nardy-s7s","Why do people lie just to kick it.because this phone display is awesome outside","youtube","phonearena"
"UgwLRwbL1px2aCZi3sN4AaABAg","@DoodleToast-c4o","So interesting how commenters here also have the same phone as me- Samsung Galaxy S24 Ultra and we're weary of its sheer size! Motorola really targeted the right audience 🤣","youtube","phonearena"
"UgzBdov-iZxoH57W8_t4AaABAg","@sethmorrow1684","I caught the visible deal for 100 and coming from the moto g power 2025 im happy with the upgrade lol","youtube","phonearena"
"UgyKKV0U91yoGrkNDml4AaABAg","@adam_gaik","Switched from the S23 to the Razr 60 Ultra, mainly because of the poor battery life. This Motorola is amazing!","youtube","phonearena"
"UgxbfWwJT_-GQWP6n2R4AaABAg","@cinn7058","You pay $800 to $1300 for a phone and they can't even send you a plug for Tyne new USB Type-C Cable which isn't common and we can't even charge it until we buy one. How cheap of the company.","youtube","phonearena"
"UgxZ7eBISMt2M7VkYEF4AaABAg","@bryanmeier272xp8","great review im looking at maybe getting one for 80 dollars but i dont really care about 4k video or games but i hope it is ok at 1080 and hope its ok on video call thats about it if it wasn't so cheap id probly try for a used s22 or s23 plus or ultra iv been using regular s21 for 3 years no problems but my son has taking it over and im useing a cracked note 20 ultra so if i dont get a cheap used phone id probly end up trying to fix my note 20 ultra screen my self but im guessing they probly stopped updates on it","youtube","phonearena"
"Ugw_GGW-x7yMQvUA1C94AaABAg","@abonnema","Why does no one talk about how hard this thing is to hold and use with one hand? Or is that just the norm now that all phones are massive? I'm a tall male with large hands and I almost drop this thing daily with or without the case cause you cannot reach the top quarter of the screen with one hand without a delicate balance. Is this normal in 2025?","youtube","phonearena"
"UgzsTx6Awh8MUH8ewMh4AaABAg","@jasminejames5895","I’ve had an iPhone for yeaaaars just bought the 17. Idk why I’m here… maybe I’ll consider getting an android as a second phone one day 💭","youtube","phonearena"
"UgwA2DlQ-UMoQUW0pTd4AaABAg","@jbsprojects8186","It's amazing how they nitpick these phones The whole point of getting a razr.... It's because of the flip and it's a smaller phone and the screen is protected that is the whole reason these bones are unbelievable unless you're some tick tock whacko it takes selfies 24 hours a day","youtube","phonearena"
"UgxwvQK5SJ5VmgdL_9F4AaABAg","@BonesJones87","I have the base Motorola Razr 2025 (Gibraltar color) and it's simply amazing. What a smartphone 👌🏾","youtube","phonearena"
"UgxgCFtTgn9O5qBG8XZ4AaABAg","@EscoTech1","News flash on any phone past 2022, things only get better.  So don't worry feeling left behind for all the new new. No matter what, all phones are great now.  Just durability, battery life, and repair capability matters now. The rest is nothing.  Enjoy","youtube","phonearena"
"UgxsLr53hkZ4PjJdIgF4AaABAg","@beerramen","Considering converting from Apple gang, but wondering about the durability and the crease after a few months. Any insight?","youtube","phonearena"
"UgywNR_rM8No_vd9hWl4AaABAg","@jimmiemack1947","I owned a Galaxy FlipZ 5 (AT&T)  It crapped out, It also had a problem with connecting to my cars WiFi. So I dumped AT&T and joined T-Mobile and got this flip Razr 2025. They had a Flip-5 but not enough memory but the Razr had plenty. First off the photo editor is the worse. When you edit a photo it's too small and hard to use the markup pens. Getting around the editing tools on the editor is a joke compared to my old Flip Z. Also, it does not have the ""shutter voice command to say ""shoot"". Really miss that! Have to do a timer function :-( .  The flashlight is another joke. Don't like doing the motion crap with the wrist to turn it on. Then you have to do the same to turn it off. Also, you can't make widgets. I searched and the phone does not find ""widget""!  Next is the volume control. I have Bluetooth hearing aids and the volume control is way too loud! Even at it's minimum setting is still too loud!","youtube","phonearena"
"UgwZbQbX6fDC0UAiNfV4AaABAg","@jessequick6158","The base razr picture looked way better than the plus lol","youtube","phonearena"
"UgwTWRnCvw9m0FKRpLV4AaABAg","@user-oo5bn2gy5v","I’m having trouble with notifications.  Weak phone speaker, weak vibrations","youtube","phonearena"
"UgyCXgBojqVbRuEHlNh4AaABAg","@drdoc7508","Good review.. Im tired of large TAblet size phones.. going to try this Moto Razr","youtube","phonearena"
"Ugw-Npg41XF5RQ-utgZ4AaABAg","@stefancogurik166","Wow that camera is horrible. Can't even see who you're taking photos of","youtube","phonearena"
"UgzbkNUTP3SX0vwUFed4AaABAg","@boingomendoza8303","My top screen died on me before the 3 month mark. I sent it to Motorola. They ""fixed"" it. Nervous how long until it breaks again.","youtube","phonearena"
"UgxIdiFVz-FP5fxDNRV4AaABAg","@unclefester831","It's currently going for 360$ on Amazon. It was 700$ when it came out.","youtube","phonearena"
"Ugyt8jaEIerpqTwTlr14AaABAg","@DavidNicholson101","I’m trying to choose between the s25 edge and this phone.","youtube","phonearena"
"UgytrY9CQwpKBORUrJ14AaABAg","@mre8ballgaming842","Should I get it for $299","youtube","phonearena"
"Ugy_3jL9ho-YAeMFGGZ4AaABAg","@mikeromeo3579","Anybody knows how to reactivate the screensaver...it was working at one point then it stopped and I'm having hard time getting it back on","youtube","phonearena"
"UgxxSMeTtshrj9O8UI14AaABAg","@michaelwilliams-yr9mr","I've been using Samsung for 10 years come next month store guy says try this new razor 2025 I heard him out activation fee waved phones were free I payed taxes on the phone they should be here Monday","youtube","phonearena"
"UgzKuxdcmXkiwVFHzBZ4AaABAg","@momfromnj911","I initially had the 2023 model then upgraded to the 2025. Got it through my carrier for $300. This is coming from a Pixel 9 pro fold and Samsung 24 Ultra. I just wanted something compact again","youtube","phonearena"
"UgyJGe-XjquqAm626-Z4AaABAg","@ghostjones5231","android users are 😂","youtube","phonearena"
"Ugx3FZYD_Of1Dh4FH4J4AaABAg","@medicatedsquirrel420","One thing i dont get is i reviewers and alot of users and reviewers complain of low screen brightness outside in the bright sun.the same thing was said about the 2023 razr im currently using,yet the fix is dumb simple. Change your display to AUTO BRIGHTNESS when you are outdoors. I do this on my 2023 model and have NEVER had an issue with brightness,even with double astigmatism.","youtube","phonearena"
"Ugx2IjgICSxEWoczW9V4AaABAg","@MorphBaller388","I might be a bit of a special case I started out having android phones and then I swapped to an iPhone out of necessity because my uncle had a spare one and have been stuck with Apple ever since. I’m currently using an iPhone 13 Pro Max and this will be my last iPhone. I’ve been interested in these razors because of the form factor so I’m curious to know what people think about whether me getting one of these phones would be an upgrade or not I guess.","youtube","phonearena"
"UgyEzFYvptBNVatcKQV4AaABAg","@UnpopularOpinionOfficial","I actually carry an iPhone 16 plus, that’s my main phone. I bought this little guy for work. T-Mobile had it for 0.00 per month and 0 down if I added a line which is exactly what I wanted to do. So I got it. 

It’s camera and such aren’t my concern as I have the iPhone for that. I just want a cool folding phone that isn’t $2k lol","youtube","phonearena"
"UgxVKrmIt9ompe9xGzh4AaABAg","@spiritanimal7516","Its $500 now","youtube","phonearena"
"Ugy5--KLFGqnXwRtbnh4AaABAg","@takaveon","Switching over to android after years of using apple.","youtube","phonearena"
"UgxcubuwEqSv3JTRkiR4AaABAg","@stevennovakovich2525","Have seen this phone for USD 199.99 + 2 months using Verizon's ""Total Wireless"" network at like, literally $110 for 2 full months of use. After 2 months you can get it unlocked and leave Total Wireless if you want, otherwise the cost stays at like $55/month to keep using Verizon's network. So total (no pun intended) is *$309.99,* which is pretty good actually.","youtube","phonearena"
"Ugw4Z0F_NF5e-CV0PCx4AaABAg","@felixt1470","Can you get a screen protector and case for this phone?","youtube","phonearena"
"UgxNv7Tc0yIDe-DDdYB4AaABAg","@jacobhernandez7366","I'm a t mobile customer and I'm eligible for an upgrade. This one caught my eye, it looks soo cool and sleek. I'm coming from a Samsung a25, which is not bad but I need a new phone and this one I'm thinking about getting!","youtube","phonearena"
